timestamp,price,volume,coin
2026-05-28 00:00:00,74352.69928002391,36456563334.10269,bitcoin
2026-05-29 00:00:00,73539.84189606174,39482623576.14358,bitcoin
2026-05-30 00:00:00,73382.71831425565,35500171846.420395,bitcoin
2026-05-31 00:00:00,73751.06787328025,18041892698.4912,bitcoin
2026-06-01 00:00:00,73593.37119702855,16753747818.538012,bitcoin
2026-06-02 00:00:00,71360.32521325785,51807946724.19844,bitcoin
2026-06-03 00:00:00,66649.85561928031,66210108956.07544,bitcoin
2026-06-04 00:00:00,64021.88915867498,47109696433.67548,bitcoin
2026-06-05 00:00:00,63796.2543917893,65428213201.18904,bitcoin
2026-06-06 00:00:00,60921.79441516493,74296044994.81367,bitcoin
2026-06-07 00:00:00,60861.88012897632,31865516854.60977,bitcoin
2026-06-08 00:00:00,63254.57215050675,37684637505.908424,bitcoin
2026-06-09 00:00:00,63078.44049480062,34027346085.709057,bitcoin
2026-06-10 00:00:00,61658.311991466595,40990944564.44563,bitcoin
2026-06-11 00:00:00,61492.514389714524,27715292454.952827,bitcoin
2026-06-12 00:00:00,63552.30087011473,30075017169.00082,bitcoin
2026-06-12 03:46:06,63391.94499603049,29983721106.716145,bitcoin
